Numero de documentos del corpus:6152
Numero de palabras del corpus:86287
Palabra:_ Frec:297 LogProb:-8.483721112678978
Palabra:pattern Frec:4 LogProb:-14.380961538253777
Palabra:patterns Frec:1 LogProb:-15.70288963314114
Palabra:paul Frec:10 LogProb:-13.243458014503844
Palabra:paulhollywood Frec:1 LogProb:-15.70288963314114
Palabra:paulista Frec:1 LogProb:-15.70288963314114
Palabra:paved Frec:2 LogProb:-15.117927132419982
Palabra:paw Frec:1 LogProb:-15.70288963314114
Palabra:paws Frec:1 LogProb:-15.70288963314114
Palabra:pawsox Frec:2 LogProb:-15.117927132419982
Palabra:paxton Frec:1 LogProb:-15.70288963314114
Palabra:pay Frec:32 LogProb:-11.658495513782686
Palabra:payday Frec:2 LogProb:-15.117927132419982
Palabra:payforithow Frec:1 LogProb:-15.70288963314114
Palabra:paying Frec:2 LogProb:-15.117927132419982
Palabra:payment Frec:2 LogProb:-15.117927132419982
Palabra:pays Frec:2 LogProb:-15.117927132419982
Palabra:paytvw Frec:1 LogProb:-15.70288963314114
Palabra:pb Frec:3 LogProb:-14.70288963314114
Palabra:pbban Frec:3 LogProb:-14.70288963314114
Palabra:pbcanpcx Frec:1 LogProb:-15.70288963314114
Palabra:pbru Frec:1 LogProb:-15.70288963314114
Palabra:pbvio Frec:1 LogProb:-15.70288963314114
Palabra:pbx Frec:1 LogProb:-15.70288963314114
Palabra:pc Frec:10 LogProb:-13.243458014503844
Palabra:pcccxg Frec:1 LogProb:-15.70288963314114
Palabra:pci Frec:1 LogProb:-15.70288963314114
Palabra:pcps Frec:2 LogProb:-15.117927132419982
Palabra:pcs Frec:7 LogProb:-13.70288963314114
Palabra:pctool Frec:1 LogProb:-15.70288963314114
Palabra:pczlwbwk Frec:1 LogProb:-15.70288963314114
Palabra:pd Frec:2 LogProb:-15.117927132419982
Palabra:pdd Frec:1 LogProb:-15.70288963314114
Palabra:pddjpiee Frec:1 LogProb:-15.70288963314114
Palabra:pdidfo Frec:1 LogProb:-15.70288963314114
Palabra:pdp Frec:4 LogProb:-14.380961538253777
Palabra:pdx Frec:2 LogProb:-15.117927132419982
Palabra:pe Frec:1 LogProb:-15.70288963314114
Palabra:peace Frec:16 LogProb:-12.6154267918908
Palabra:peaceful Frec:3 LogProb:-14.70288963314114
Palabra:peak Frec:1 LogProb:-15.70288963314114
Palabra:peanut Frec:5 LogProb:-14.117927132419982
Palabra:pearls Frec:1 LogProb:-15.70288963314114
Palabra:peculiar Frec:1 LogProb:-15.70288963314114
Palabra:pedagogy Frec:1 LogProb:-15.70288963314114
Palabra:pedals Frec:1 LogProb:-15.70288963314114
Palabra:peddle Frec:1 LogProb:-15.70288963314114
Palabra:pedestrian Frec:1 LogProb:-15.70288963314114
Palabra:pediatric Frec:2 LogProb:-15.117927132419982
Palabra:pedo Frec:1 LogProb:-15.70288963314114
Palabra:pedophile Frec:1 LogProb:-15.70288963314114
Palabra:pedro Frec:1 LogProb:-15.70288963314114
Palabra:peds Frec:2 LogProb:-15.117927132419982
Palabra:pee Frec:1 LogProb:-15.70288963314114
Palabra:peek Frec:1 LogProb:-15.70288963314114
Palabra:peens Frec:1 LogProb:-15.70288963314114
Palabra:peeped Frec:1 LogProb:-15.70288963314114
Palabra:peeps Frec:2 LogProb:-15.117927132419982
Palabra:peers Frec:1 LogProb:-15.70288963314114
Palabra:peice Frec:1 LogProb:-15.70288963314114
Palabra:peiu Frec:1 LogProb:-15.70288963314114
Palabra:pelling Frec:1 LogProb:-15.70288963314114
Palabra:pemantaujkt Frec:1 LogProb:-15.70288963314114
Palabra:pen Frec:1 LogProb:-15.70288963314114
Palabra:penalties Frec:4 LogProb:-14.380961538253777
Palabra:penalty Frec:1 LogProb:-15.70288963314114
Palabra:pending Frec:2 LogProb:-15.117927132419982
Palabra:penetrator Frec:1 LogProb:-15.70288963314114
Palabra:penn Frec:2 LogProb:-15.117927132419982
Palabra:penneys Frec:1 LogProb:-15.70288963314114
Palabra:pennies Frec:1 LogProb:-15.70288963314114
Palabra:penny Frec:1 LogProb:-15.70288963314114
Palabra:people Frec:129 LogProb:-9.680521820112686
Palabra:pepe Frec:1 LogProb:-15.70288963314114
Palabra:pepper Frec:3 LogProb:-14.70288963314114
Palabra:pepperoni Frec:1 LogProb:-15.70288963314114
Palabra:peppers Frec:1 LogProb:-15.70288963314114
Palabra:per Frec:4 LogProb:-14.380961538253777
Palabra:perceive Frec:1 LogProb:-15.70288963314114
Palabra:percent Frec:7 LogProb:-13.70288963314114
Palabra:percentages Frec:1 LogProb:-15.70288963314114
Palabra:perennials Frec:1 LogProb:-15.70288963314114
Palabra:perez Frec:1 LogProb:-15.70288963314114
Palabra:perfect Frec:10 LogProb:-13.243458014503844
Palabra:perfectly Frec:3 LogProb:-14.70288963314114
Palabra:perforated Frec:1 LogProb:-15.70288963314114
Palabra:perform Frec:2 LogProb:-15.117927132419982
Palabra:performance Frec:3 LogProb:-14.70288963314114
Palabra:performing Frec:1 LogProb:-15.70288963314114
Palabra:performs Frec:1 LogProb:-15.70288963314114
Palabra:perhaps Frec:3 LogProb:-14.70288963314114
Palabra:period Frec:2 LogProb:-15.117927132419982
Palabra:periscope Frec:2 LogProb:-15.117927132419982
Palabra:periwinkle Frec:1 LogProb:-15.70288963314114
Palabra:perk Frec:1 LogProb:-15.70288963314114
Palabra:perla Frec:2 LogProb:-15.117927132419982
Palabra:perlis Frec:1 LogProb:-15.70288963314114
Palabra:permanent Frec:3 LogProb:-14.70288963314114
Palabra:permanently Frec:2 LogProb:-15.117927132419982
Palabra:permission Frec:1 LogProb:-15.70288963314114
Palabra:permits Frec:3 LogProb:-14.70288963314114
Palabra:permutable Frec:1 LogProb:-15.70288963314114
Palabra:perpetrators Frec:1 LogProb:-15.70288963314114
Palabra:perps Frec:1 LogProb:-15.70288963314114
Palabra:perquisite Frec:1 LogProb:-15.70288963314114
Palabra:perrie Frec:1 LogProb:-15.70288963314114
Palabra:perrychat Frec:1 LogProb:-15.70288963314114
Palabra:persecution Frec:1 LogProb:-15.70288963314114
Palabra:persistent Frec:1 LogProb:-15.70288963314114
Palabra:person Frec:25 LogProb:-12.002449915000046
Palabra:personal Frec:3 LogProb:-14.70288963314114
Palabra:personalinjury Frec:1 LogProb:-15.70288963314114
Palabra:personalities Frec:1 LogProb:-15.70288963314114
Palabra:personality Frec:1 LogProb:-15.70288963314114
Palabra:personalize Frec:1 LogProb:-15.70288963314114
Palabra:personally Frec:4 LogProb:-14.380961538253777
Palabra:personnel Frec:1 LogProb:-15.70288963314114
Palabra:pertains Frec:2 LogProb:-15.117927132419982
Palabra:perth Frec:1 LogProb:-15.70288963314114
Palabra:pestle Frec:1 LogProb:-15.70288963314114
Palabra:pet Frec:1 LogProb:-15.70288963314114
Palabra:peta Frec:1 LogProb:-15.70288963314114
Palabra:pete Frec:1 LogProb:-15.70288963314114
Palabra:petebests Frec:1 LogProb:-15.70288963314114
Palabra:petersburg Frec:1 LogProb:-15.70288963314114
Palabra:petersen Frec:1 LogProb:-15.70288963314114
Palabra:petition Frec:13 LogProb:-12.895534711083537
Palabra:peto Frec:1 LogProb:-15.70288963314114
Palabra:petrichour Frec:1 LogProb:-15.70288963314114
Palabra:pets Frec:3 LogProb:-14.70288963314114
Palabra:petting Frec:1 LogProb:-15.70288963314114
Palabra:petty Frec:1 LogProb:-15.70288963314114
Palabra:pew Frec:1 LogProb:-15.70288963314114
Palabra:pf Frec:1 LogProb:-15.70288963314114
Palabra:pfb Frec:1 LogProb:-15.70288963314114
Palabra:pfft Frec:1 LogProb:-15.70288963314114
Palabra:pfiz Frec:1 LogProb:-15.70288963314114
Palabra:pfjvx Frec:1 LogProb:-15.70288963314114
Palabra:pfn Frec:1 LogProb:-15.70288963314114
Palabra:pfnh Frec:1 LogProb:-15.70288963314114
Palabra:pfogi Frec:1 LogProb:-15.70288963314114
Palabra:pfr Frec:1 LogProb:-15.70288963314114
Palabra:pfrje Frec:1 LogProb:-15.70288963314114
Palabra:pft Frec:1 LogProb:-15.70288963314114
Palabra:pfxo Frec:1 LogProb:-15.70288963314114
Palabra:pg Frec:2 LogProb:-15.117927132419982
Palabra:pga Frec:1 LogProb:-15.70288963314114
Palabra:pgc Frec:1 LogProb:-15.70288963314114
Palabra:pgepv Frec:1 LogProb:-15.70288963314114
Palabra:pgza Frec:1 LogProb:-15.70288963314114
Palabra:ph Frec:2 LogProb:-15.117927132419982
Palabra:phandom Frec:1 LogProb:-15.70288963314114
Palabra:phantasmal Frec:1 LogProb:-15.70288963314114
Palabra:phantom Frec:1 LogProb:-15.70288963314114
Palabra:pharaoh Frec:1 LogProb:-15.70288963314114
Palabra:pharma Frec:1 LogProb:-15.70288963314114
Palabra:pharrell Frec:1 LogProb:-15.70288963314114
Palabra:phenomenal Frec:2 LogProb:-15.117927132419982
Palabra:phenomenally Frec:1 LogProb:-15.70288963314114
Palabra:phew Frec:2 LogProb:-15.117927132419982
Palabra:phil Frec:2 LogProb:-15.117927132419982
Palabra:philadelphia Frec:1 LogProb:-15.70288963314114
Palabra:philadelphiamuseu Frec:1 LogProb:-15.70288963314114
Palabra:philip Frec:1 LogProb:-15.70288963314114
Palabra:philippine Frec:1 LogProb:-15.70288963314114
Palabra:philippines Frec:1 LogProb:-15.70288963314114
Palabra:phillips Frec:1 LogProb:-15.70288963314114
Palabra:philly Frec:2 LogProb:-15.117927132419982
Palabra:phmsa Frec:1 LogProb:-15.70288963314114
Palabra:phoenix Frec:6 LogProb:-13.895534711083537
Palabra:phone Frec:36 LogProb:-11.49343626751219
Palabra:phones Frec:4 LogProb:-14.380961538253777
Palabra:photo Frec:35 LogProb:-11.532964631698826
Palabra:photogenic Frec:1 LogProb:-15.70288963314114
Palabra:photographed Frec:1 LogProb:-15.70288963314114
Palabra:photographer Frec:3 LogProb:-14.70288963314114
Palabra:photographers Frec:1 LogProb:-15.70288963314114
Palabra:photography Frec:3 LogProb:-14.70288963314114
Palabra:photos Frec:18 LogProb:-12.454962119697553
Palabra:photoset Frec:1 LogProb:-15.70288963314114
Palabra:photoshop Frec:4 LogProb:-14.380961538253777
Palabra:phrobis Frec:1 LogProb:-15.70288963314114
Palabra:physical Frec:3 LogProb:-14.70288963314114
Palabra:physicians Frec:2 LogProb:-15.117927132419982
Palabra:pi Frec:5 LogProb:-14.117927132419982
Palabra:piano Frec:1 LogProb:-15.70288963314114
Palabra:pic Frec:9 LogProb:-13.380961538253777
Palabra:pick Frec:30 LogProb:-11.748693322754264
Palabra:picked Frec:5 LogProb:-14.117927132419982
Palabra:picking Frec:2 LogProb:-15.117927132419982
Palabra:pickle Frec:1 LogProb:-15.70288963314114
Palabra:pickles Frec:1 LogProb:-15.70288963314114
Palabra:pickup Frec:1 LogProb:-15.70288963314114
Palabra:pics Frec:5 LogProb:-14.117927132419982
Palabra:picthis Frec:1 LogProb:-15.70288963314114
Palabra:picture Frec:10 LogProb:-13.243458014503844
Palabra:pictured Frec:2 LogProb:-15.117927132419982
Palabra:pictures Frec:2 LogProb:-15.117927132419982
Palabra:pie Frec:1 LogProb:-15.70288963314114
Palabra:piece Frec:14 LogProb:-12.79599903753262
Palabra:pieceofme Frec:1 LogProb:-15.70288963314114
Palabra:pieces Frec:5 LogProb:-14.117927132419982
Palabra:pierc Frec:1 LogProb:-15.70288963314114
Palabra:pierce Frec:3 LogProb:-14.70288963314114
Palabra:piercing Frec:1 LogProb:-15.70288963314114
Palabra:piercings Frec:1 LogProb:-15.70288963314114
Palabra:piga Frec:1 LogProb:-15.70288963314114
Palabra:pigeon Frec:1 LogProb:-15.70288963314114
Palabra:piggy Frec:2 LogProb:-15.117927132419982
Palabra:piglet Frec:1 LogProb:-15.70288963314114
Palabra:pijk Frec:1 LogProb:-15.70288963314114
Palabra:pik Frec:1 LogProb:-15.70288963314114
Palabra:pikachu Frec:1 LogProb:-15.70288963314114
Palabra:pile Frec:21 LogProb:-12.243458014503844
Palabra:piles Frec:1 LogProb:-15.70288963314114
Palabra:pilgrims Frec:1 LogProb:-15.70288963314114
Palabra:piling Frec:6 LogProb:-13.895534711083537
Palabra:pill Frec:1 LogProb:-15.70288963314114
Palabra:pillow Frec:3 LogProb:-14.70288963314114
Palabra:pillows Frec:2 LogProb:-15.117927132419982
Palabra:pills Frec:1 LogProb:-15.70288963314114
Palabra:pilots Frec:1 LogProb:-15.70288963314114
Palabra:pin Frec:4 LogProb:-14.380961538253777
Palabra:ping Frec:1 LogProb:-15.70288963314114
Palabra:pink Frec:3 LogProb:-14.70288963314114
Palabra:pinky Frec:1 LogProb:-15.70288963314114
Palabra:pio Frec:1 LogProb:-15.70288963314114
Palabra:pioneer Frec:1 LogProb:-15.70288963314114
Palabra:pipe Frec:5 LogProb:-14.117927132419982
Palabra:pipelines Frec:1 LogProb:-15.70288963314114
Palabra:piperwearsthepants Frec:1 LogProb:-15.70288963314114
Palabra:piping Frec:1 LogProb:-15.70288963314114
Palabra:piq Frec:1 LogProb:-15.70288963314114
Palabra:pir Frec:1 LogProb:-15.70288963314114
Palabra:pirate Frec:2 LogProb:-15.117927132419982
Palabra:pirie Frec:1 LogProb:-15.70288963314114
Palabra:pisces Frec:1 LogProb:-15.70288963314114
Palabra:pisco Frec:1 LogProb:-15.70288963314114
Palabra:piss Frec:1 LogProb:-15.70288963314114
Palabra:pissed Frec:3 LogProb:-14.70288963314114
Palabra:pit Frec:1 LogProb:-15.70288963314114
Palabra:pita Frec:1 LogProb:-15.70288963314114
Palabra:pitch Frec:4 LogProb:-14.380961538253777
Palabra:pitched Frec:1 LogProb:-15.70288963314114
Palabra:pitcher Frec:2 LogProb:-15.117927132419982
Palabra:pitchers Frec:2 LogProb:-15.117927132419982
Palabra:pitches Frec:1 LogProb:-15.70288963314114
Palabra:pitchwars Frec:1 LogProb:-15.70288963314114
Palabra:pitfalls Frec:1 LogProb:-15.70288963314114
Palabra:pitmix Frec:1 LogProb:-15.70288963314114
Palabra:pits Frec:2 LogProb:-15.117927132419982
Palabra:pittsburgh Frec:1 LogProb:-15.70288963314114
Palabra:pity Frec:1 LogProb:-15.70288963314114
Palabra:pivot Frec:2 LogProb:-15.117927132419982
Palabra:pixar Frec:1 LogProb:-15.70288963314114
Palabra:pixelsmovie Frec:1 LogProb:-15.70288963314114
Palabra:pizza Frec:3 LogProb:-14.70288963314114
Palabra:pizzas Frec:1 LogProb:-15.70288963314114
Palabra:pizzeria Frec:1 LogProb:-15.70288963314114
Palabra:pj Frec:2 LogProb:-15.117927132419982
Palabra:pja Frec:1 LogProb:-15.70288963314114
Palabra:pjnet Frec:1 LogProb:-15.70288963314114
Palabra:pk Frec:1 LogProb:-15.70288963314114
Palabra:pkadlik Frec:1 LogProb:-15.70288963314114
Palabra:pkrfzmf Frec:1 LogProb:-15.70288963314114
Palabra:pkui Frec:1 LogProb:-15.70288963314114
Palabra:pl Frec:3 LogProb:-14.70288963314114
Palabra:pla Frec:1 LogProb:-15.70288963314114
Palabra:place Frec:17 LogProb:-12.532964631698828
Palabra:placed Frec:2 LogProb:-15.117927132419982
Palabra:places Frec:4 LogProb:-14.380961538253777
Palabra:placing Frec:1 LogProb:-15.70288963314114
Palabra:plague Frec:3 LogProb:-14.70288963314114
Palabra:plaguing Frec:3 LogProb:-14.70288963314114
Palabra:plan Frec:38 LogProb:-11.417487414278892
Palabra:plane Frec:2 LogProb:-15.117927132419982
Palabra:planes Frec:1 LogProb:-15.70288963314114
Palabra:planet Frec:7 LogProb:-13.70288963314114
Palabra:planing Frec:1 LogProb:-15.70288963314114
Palabra:plank Frec:1 LogProb:-15.70288963314114
Palabra:planned Frec:12 LogProb:-13.002449915000046
Palabra:plannedparenthood Frec:2 LogProb:-15.117927132419982
Palabra:planning Frec:5 LogProb:-14.117927132419982
Palabra:plans Frec:20 LogProb:-12.310572210362379
Palabra:plant Frec:6 LogProb:-13.895534711083537
Palabra:plantations Frec:1 LogProb:-15.70288963314114
Palabra:planted Frec:1 LogProb:-15.70288963314114
Palabra:plants Frec:2 LogProb:-15.117927132419982
Palabra:plastic Frec:1 LogProb:-15.70288963314114
Palabra:plastics Frec:1 LogProb:-15.70288963314114
Palabra:plate Frec:4 LogProb:-14.380961538253777
Palabra:platform Frec:1 LogProb:-15.70288963314114
Palabra:plath Frec:1 LogProb:-15.70288963314114
Palabra:platinum Frec:2 LogProb:-15.117927132419982
Palabra:platt Frec:1 LogProb:-15.70288963314114
Palabra:play Frec:38 LogProb:-11.417487414278892
Palabra:playa Frec:1 LogProb:-15.70288963314114
Palabra:played Frec:11 LogProb:-13.117927132419982
Palabra:player Frec:8 LogProb:-13.532964631698828
Palabra:players Frec:7 LogProb:-13.70288963314114
Palabra:playing Frec:23 LogProb:-12.117927132419982
Palabra:playingnow Frec:1 LogProb:-15.70288963314114
Palabra:playlist Frec:18 LogProb:-12.454962119697553
Palabra:playoff Frec:1 LogProb:-15.70288963314114
Palabra:playoffs Frec:5 LogProb:-14.117927132419982
Palabra:plays Frec:4 LogProb:-14.380961538253777
Palabra:playstation Frec:1 LogProb:-15.70288963314114
Palabra:playthrough Frec:2 LogProb:-15.117927132419982
Palabra:playthursdays Frec:6 LogProb:-13.895534711083537
Palabra:plaza Frec:1 LogProb:-15.70288963314114
Palabra:ple Frec:1 LogProb:-15.70288963314114
Palabra:pleaded Frec:1 LogProb:-15.70288963314114
Palabra:pleasant Frec:1 LogProb:-15.70288963314114
Palabra:please Frec:61 LogProb:-10.748693322754264
Palabra:pleased Frec:1 LogProb:-15.70288963314114
Palabra:pleasure Frec:2 LogProb:-15.117927132419982
Palabra:pleb Frec:1 LogProb:-15.70288963314114
Palabra:pledge Frec:1 LogProb:-15.70288963314114
Palabra:pleeease Frec:1 LogProb:-15.70288963314114
Palabra:plenty Frec:3 LogProb:-14.70288963314114
Palabra:plht Frec:1 LogProb:-15.70288963314114
Palabra:plkedhr Frec:1 LogProb:-15.70288963314114
Palabra:pll Frec:1 LogProb:-15.70288963314114
Palabra:plo Frec:1 LogProb:-15.70288963314114
Palabra:ploppy Frec:1 LogProb:-15.70288963314114
Palabra:plot Frec:4 LogProb:-14.380961538253777
Palabra:plotted Frec:1 LogProb:-15.70288963314114
Palabra:plov Frec:1 LogProb:-15.70288963314114
Palabra:pls Frec:7 LogProb:-13.70288963314114
Palabra:pltrwp Frec:1 LogProb:-15.70288963314114
Palabra:plug Frec:1 LogProb:-15.70288963314114
Palabra:plugging Frec:1 LogProb:-15.70288963314114
Palabra:plugin Frec:2 LogProb:-15.117927132419982
Palabra:plumber Frec:2 LogProb:-15.117927132419982
Palabra:plumbing Frec:3 LogProb:-14.70288963314114
Palabra:plummeted Frec:1 LogProb:-15.70288963314114
Palabra:plummeting Frec:1 LogProb:-15.70288963314114
Palabra:plus Frec:3 LogProb:-14.70288963314114
Palabra:pluto Frec:2 LogProb:-15.117927132419982
Palabra:plutot Frec:1 LogProb:-15.70288963314114
Palabra:plx Frec:1 LogProb:-15.70288963314114
Palabra:plymouth Frec:1 LogProb:-15.70288963314114
Palabra:plz Frec:1 LogProb:-15.70288963314114
Palabra:pm Frec:20 LogProb:-12.310572210362379
Palabra:pmcec Frec:1 LogProb:-15.70288963314114
Palabra:pmdmejs Frec:1 LogProb:-15.70288963314114
Palabra:pmjq Frec:1 LogProb:-15.70288963314114
Palabra:pmleb Frec:1 LogProb:-15.70288963314114
Palabra:pmmtzlwp Frec:1 LogProb:-15.70288963314114
Palabra:pmnq Frec:1 LogProb:-15.70288963314114
Palabra:pnihjqx Frec:1 LogProb:-15.70288963314114
Palabra:pns Frec:1 LogProb:-15.70288963314114
Palabra:pnsrph Frec:1 LogProb:-15.70288963314114
Palabra:po Frec:3 LogProb:-14.70288963314114
Palabra:poc Frec:1 LogProb:-15.70288963314114
Palabra:pochette Frec:1 LogProb:-15.70288963314114
Palabra:pocket Frec:4 LogProb:-14.380961538253777
Palabra:pockets Frec:4 LogProb:-14.380961538253777
Palabra:podcast Frec:2 LogProb:-15.117927132419982
Palabra:podgyw Frec:2 LogProb:-15.117927132419982
Palabra:poem Frec:2 LogProb:-15.117927132419982
Palabra:poetry Frec:2 LogProb:-15.117927132419982
Palabra:pogo Frec:1 LogProb:-15.70288963314114
Palabra:point Frec:6 LogProb:-13.895534711083537
Palabra:pointless Frec:1 LogProb:-15.70288963314114
Palabra:points Frec:4 LogProb:-14.380961538253777
Palabra:poisoned Frec:1 LogProb:-15.70288963314114
Palabra:pok Frec:1 LogProb:-15.70288963314114
Palabra:pokemon Frec:2 LogProb:-15.117927132419982
Palabra:pol Frec:1 LogProb:-15.70288963314114
Palabra:polar Frec:1 LogProb:-15.70288963314114
Palabra:polaroids Frec:2 LogProb:-15.117927132419982
Palabra:pole Frec:3 LogProb:-14.70288963314114
Palabra:police Frec:48 LogProb:-11.088179789025931
Palabra:policies Frec:1 LogProb:-15.70288963314114
Palabra:policy Frec:31 LogProb:-11.70288963314114
Palabra:polit Frec:1 LogProb:-15.70288963314114
Palabra:politely Frec:1 LogProb:-15.70288963314114
Palabra:politic Frec:1 LogProb:-15.70288963314114
Palabra:political Frec:4 LogProb:-14.380961538253777
Palabra:politicians Frec:4 LogProb:-14.380961538253777
Palabra:politics Frec:5 LogProb:-14.117927132419982
Palabra:politifiact Frec:3 LogProb:-14.70288963314114
Palabra:poll Frec:6 LogProb:-13.895534711083537
Palabra:polls Frec:1 LogProb:-15.70288963314114
Palabra:polluted Frec:1 LogProb:-15.70288963314114
Palabra:pond Frec:1 LogProb:-15.70288963314114
Palabra:ponds Frec:1 LogProb:-15.70288963314114
Palabra:pone Frec:1 LogProb:-15.70288963314114
Palabra:ponting Frec:2 LogProb:-15.117927132419982
Palabra:pony Frec:2 LogProb:-15.117927132419982
Palabra:pool Frec:10 LogProb:-13.243458014503844
Palabra:pooper Frec:1 LogProb:-15.70288963314114
Palabra:poor Frec:9 LogProb:-13.380961538253777
Palabra:poorly Frec:2 LogProb:-15.117927132419982
Palabra:pop Frec:10 LogProb:-13.243458014503844
Palabra:pope Frec:1 LogProb:-15.70288963314114
Palabra:popeyes Frec:1 LogProb:-15.70288963314114
Palabra:poplar Frec:1 LogProb:-15.70288963314114
Palabra:popobawa Frec:1 LogProb:-15.70288963314114
Palabra:popped Frec:1 LogProb:-15.70288963314114
Palabra:pops Frec:2 LogProb:-15.117927132419982
Palabra:popular Frec:3 LogProb:-14.70288963314114
Palabra:populardemand Frec:1 LogProb:-15.70288963314114
Palabra:popularmmos Frec:2 LogProb:-15.117927132419982
Palabra:population Frec:6 LogProb:-13.895534711083537
Palabra:porcini Frec:1 LogProb:-15.70288963314114
Palabra:porcupine Frec:1 LogProb:-15.70288963314114
