Numero de documentos del corpus:4654
Numero de palabras del corpus:67361
Palabra:_ Frec:271 LogProb:-8.333665104591756
Palabra:knuckles Frec:1 LogProb:-15.421127945842095
Palabra:knuwzz Frec:1 LogProb:-15.421127945842095
Palabra:kodiak Frec:1 LogProb:-15.421127945842095
Palabra:kofytkdx Frec:1 LogProb:-15.421127945842095
Palabra:koh Frec:1 LogProb:-15.421127945842095
Palabra:koin Frec:3 LogProb:-14.421127945842095
Palabra:kolkata Frec:2 LogProb:-14.836165445120939
Palabra:komen Frec:3 LogProb:-14.421127945842095
Palabra:komo Frec:1 LogProb:-15.421127945842095
Palabra:kondobyjaymoni Frec:1 LogProb:-15.421127945842095
Palabra:kontrolled Frec:1 LogProb:-15.421127945842095
Palabra:korea Frec:2 LogProb:-14.836165445120939
Palabra:korean Frec:2 LogProb:-14.836165445120939
Palabra:koreans Frec:1 LogProb:-15.421127945842095
Palabra:kosciusko Frec:1 LogProb:-15.421127945842095
Palabra:kosher Frec:2 LogProb:-14.836165445120939
Palabra:kotaweather Frec:3 LogProb:-14.421127945842095
Palabra:kowglz Frec:1 LogProb:-15.421127945842095
Palabra:kpa Frec:1 LogProb:-15.421127945842095
Palabra:kpdied Frec:1 LogProb:-15.421127945842095
Palabra:kpk Frec:1 LogProb:-15.421127945842095
Palabra:kpkt Frec:1 LogProb:-15.421127945842095
Palabra:kppolice Frec:1 LogProb:-15.421127945842095
Palabra:kpwiz Frec:1 LogProb:-15.421127945842095
Palabra:kqksosw Frec:1 LogProb:-15.421127945842095
Palabra:kqykrbg Frec:1 LogProb:-15.421127945842095
Palabra:kr Frec:2 LogProb:-14.836165445120939
Palabra:kraft Frec:2 LogProb:-14.836165445120939
Palabra:krag Frec:1 LogProb:-15.421127945842095
Palabra:krefeld Frec:2 LogProb:-14.836165445120939
Palabra:krg Frec:1 LogProb:-15.421127945842095
Palabra:krm Frec:1 LogProb:-15.421127945842095
Palabra:krnv Frec:1 LogProb:-15.421127945842095
Palabra:krnxvy Frec:1 LogProb:-15.421127945842095
Palabra:ks Frec:4 LogProb:-14.099199850954733
Palabra:ksbst Frec:1 LogProb:-15.421127945842095
Palabra:ksbynews Frec:1 LogProb:-15.421127945842095
Palabra:kscavv Frec:1 LogProb:-15.421127945842095
Palabra:ksloh Frec:1 LogProb:-15.421127945842095
Palabra:ksv Frec:1 LogProb:-15.421127945842095
Palabra:kt Frec:1 LogProb:-15.421127945842095
Palabra:ktchn Frec:1 LogProb:-15.421127945842095
Palabra:ktgrl Frec:1 LogProb:-15.421127945842095
Palabra:ktiliskq Frec:1 LogProb:-15.421127945842095
Palabra:ku Frec:1 LogProb:-15.421127945842095
Palabra:kuala Frec:1 LogProb:-15.421127945842095
Palabra:kuf Frec:1 LogProb:-15.421127945842095
Palabra:kulli Frec:1 LogProb:-15.421127945842095
Palabra:kumasian Frec:1 LogProb:-15.421127945842095
Palabra:kumy Frec:1 LogProb:-15.421127945842095
Palabra:kurd Frec:2 LogProb:-14.836165445120939
Palabra:kurdish Frec:6 LogProb:-13.61377302378449
Palabra:kurdistan Frec:1 LogProb:-15.421127945842095
Palabra:kurds Frec:1 LogProb:-15.421127945842095
Palabra:kurokobot Frec:1 LogProb:-15.421127945842095
Palabra:kurtkamka Frec:1 LogProb:-15.421127945842095
Palabra:kuug Frec:1 LogProb:-15.421127945842095
Palabra:kuwait Frec:3 LogProb:-14.421127945842095
Palabra:kuylcxg Frec:1 LogProb:-15.421127945842095
Palabra:kvmvujq Frec:1 LogProb:-15.421127945842095
Palabra:kvx Frec:2 LogProb:-14.836165445120939
Palabra:kvxctw Frec:1 LogProb:-15.421127945842095
Palabra:kwof Frec:1 LogProb:-15.421127945842095
Palabra:kws Frec:1 LogProb:-15.421127945842095
Palabra:kwt Frec:1 LogProb:-15.421127945842095
Palabra:kwxggt Frec:1 LogProb:-15.421127945842095
Palabra:kx Frec:1 LogProb:-15.421127945842095
Palabra:kxi Frec:1 LogProb:-15.421127945842095
Palabra:kxlpkfa Frec:2 LogProb:-14.836165445120939
Palabra:kxvl Frec:1 LogProb:-15.421127945842095
Palabra:ky Frec:3 LogProb:-14.421127945842095
Palabra:kyee Frec:1 LogProb:-15.421127945842095
Palabra:kyiv Frec:1 LogProb:-15.421127945842095
Palabra:kymsmp Frec:2 LogProb:-14.836165445120939
Palabra:kyodonews Frec:1 LogProb:-15.421127945842095
Palabra:kyysd Frec:1 LogProb:-15.421127945842095
Palabra:kzh Frec:1 LogProb:-15.421127945842095
Palabra:kzim Frec:1 LogProb:-15.421127945842095
Palabra:kzips Frec:1 LogProb:-15.421127945842095
Palabra:kzjg Frec:1 LogProb:-15.421127945842095
Palabra:kzsqdghz Frec:1 LogProb:-15.421127945842095
Palabra:kztevb Frec:1 LogProb:-15.421127945842095
Palabra:l Frec:64 LogProb:-10.39876013281364
Palabra:la Frec:24 LogProb:-11.777271756067371
Palabra:lab Frec:25 LogProb:-11.720688227701002
Palabra:label Frec:1 LogProb:-15.421127945842095
Palabra:labour Frec:1 LogProb:-15.421127945842095
Palabra:labs Frec:3 LogProb:-14.421127945842095
Palabra:lack Frec:11 LogProb:-12.836165445120939
Palabra:laden Frec:10 LogProb:-12.961696327204796
Palabra:ladies Frec:3 LogProb:-14.421127945842095
Palabra:ladins Frec:1 LogProb:-15.421127945842095
Palabra:lady Frec:5 LogProb:-13.836165445120939
Palabra:lafayette Frec:2 LogProb:-14.836165445120939
Palabra:laflys Frec:1 LogProb:-15.421127945842095
Palabra:lagma Frec:1 LogProb:-15.421127945842095
Palabra:lagos Frec:1 LogProb:-15.421127945842095
Palabra:lake Frec:12 LogProb:-12.720688227701002
Palabra:lakecounty Frec:1 LogProb:-15.421127945842095
Palabra:lakeeffect Frec:2 LogProb:-14.836165445120939
Palabra:lakes Frec:1 LogProb:-15.421127945842095
Palabra:laleh Frec:1 LogProb:-15.421127945842095
Palabra:lambasts Frec:1 LogProb:-15.421127945842095
Palabra:lamdj Frec:1 LogProb:-15.421127945842095
Palabra:lamp Frec:5 LogProb:-13.836165445120939
Palabra:lamps Frec:2 LogProb:-14.836165445120939
Palabra:lancashire Frec:1 LogProb:-15.421127945842095
Palabra:lancaster Frec:2 LogProb:-14.836165445120939
Palabra:lancasteronline Frec:1 LogProb:-15.421127945842095
Palabra:land Frec:26 LogProb:-11.666240443678625
Palabra:landfall Frec:5 LogProb:-13.836165445120939
Palabra:landi Frec:1 LogProb:-15.421127945842095
Palabra:landing Frec:21 LogProb:-11.961696327204798
Palabra:landowner Frec:1 LogProb:-15.421127945842095
Palabra:lands Frec:3 LogProb:-14.421127945842095
Palabra:landsli Frec:1 LogProb:-15.421127945842095
Palabra:landslide Frec:31 LogProb:-11.421127945842095
Palabra:landslides Frec:2 LogProb:-14.836165445120939
Palabra:lane Frec:6 LogProb:-13.61377302378449
Palabra:lanes Frec:8 LogProb:-13.251202944399783
Palabra:langata Frec:1 LogProb:-15.421127945842095
Palabra:langley Frec:2 LogProb:-14.836165445120939
Palabra:langtree Frec:1 LogProb:-15.421127945842095
Palabra:language Frec:1 LogProb:-15.421127945842095
Palabra:languishing Frec:1 LogProb:-15.421127945842095
Palabra:lanka Frec:1 LogProb:-15.421127945842095
Palabra:lansdowne Frec:2 LogProb:-14.836165445120939
Palabra:laos Frec:1 LogProb:-15.421127945842095
Palabra:lapping Frec:1 LogProb:-15.421127945842095
Palabra:lapse Frec:2 LogProb:-14.836165445120939
Palabra:lapses Frec:1 LogProb:-15.421127945842095
Palabra:laq Frec:1 LogProb:-15.421127945842095
Palabra:large Frec:17 LogProb:-12.251202944399783
Palabra:larger Frec:3 LogProb:-14.421127945842095
Palabra:largest Frec:6 LogProb:-13.61377302378449
Palabra:las Frec:2 LogProb:-14.836165445120939
Palabra:lashes Frec:1 LogProb:-15.421127945842095
Palabra:lassics Frec:1 LogProb:-15.421127945842095
Palabra:lasso Frec:1 LogProb:-15.421127945842095
Palabra:last Frec:45 LogProb:-10.897565989785083
Palabra:lasted Frec:1 LogProb:-15.421127945842095
Palabra:lasting Frec:1 LogProb:-15.421127945842095
Palabra:lastingness Frec:1 LogProb:-15.421127945842095
Palabra:lastma Frec:1 LogProb:-15.421127945842095
Palabra:lastword Frec:1 LogProb:-15.421127945842095
Palabra:lasvegas Frec:2 LogProb:-14.836165445120939
Palabra:late Frec:7 LogProb:-13.421127945842096
Palabra:lately Frec:1 LogProb:-15.421127945842095
Palabra:later Frec:10 LogProb:-12.961696327204796
Palabra:latest Frec:68 LogProb:-10.312603489063926
Palabra:latestnews Frec:3 LogProb:-14.421127945842095
Palabra:latimes Frec:2 LogProb:-14.836165445120939
Palabra:latina Frec:1 LogProb:-15.421127945842095
Palabra:latino Frec:1 LogProb:-15.421127945842095
Palabra:latinos Frec:1 LogProb:-15.421127945842095
Palabra:lauded Frec:1 LogProb:-15.421127945842095
Palabra:laughing Frec:1 LogProb:-15.421127945842095
Palabra:launch Frec:2 LogProb:-14.836165445120939
Palabra:launched Frec:3 LogProb:-14.421127945842095
Palabra:launches Frec:1 LogProb:-15.421127945842095
Palabra:lava Frec:6 LogProb:-13.61377302378449
Palabra:lavenderpoetrycafe Frec:2 LogProb:-14.836165445120939
Palabra:law Frec:8 LogProb:-13.251202944399783
Palabra:lawrence Frec:1 LogProb:-15.421127945842095
Palabra:laws Frec:3 LogProb:-14.421127945842095
Palabra:lawsuit Frec:2 LogProb:-14.836165445120939
Palabra:lawton Frec:3 LogProb:-14.421127945842095
Palabra:lawx Frec:1 LogProb:-15.421127945842095
Palabra:layer Frec:1 LogProb:-15.421127945842095
Palabra:layers Frec:1 LogProb:-15.421127945842095
Palabra:lb Frec:2 LogProb:-14.836165445120939
Palabra:lbg Frec:1 LogProb:-15.421127945842095
Palabra:lbs Frec:1 LogProb:-15.421127945842095
Palabra:lbvhn Frec:2 LogProb:-14.836165445120939
Palabra:lc Frec:2 LogProb:-14.836165445120939
Palabra:lcc Frec:1 LogProb:-15.421127945842095
Palabra:lcoutofdoors Frec:1 LogProb:-15.421127945842095
Palabra:lcruoha Frec:1 LogProb:-15.421127945842095
Palabra:lcw Frec:1 LogProb:-15.421127945842095
Palabra:ld Frec:2 LogProb:-14.836165445120939
Palabra:ldf Frec:1 LogProb:-15.421127945842095
Palabra:ldnr Frec:1 LogProb:-15.421127945842095
Palabra:lead Frec:3 LogProb:-14.421127945842095
Palabra:leader Frec:6 LogProb:-13.61377302378449
Palabra:leaders Frec:3 LogProb:-14.421127945842095
Palabra:leadership Frec:1 LogProb:-15.421127945842095
Palabra:leading Frec:5 LogProb:-13.836165445120939
Palabra:leads Frec:5 LogProb:-13.836165445120939
Palabra:leaf Frec:1 LogProb:-15.421127945842095
Palabra:league Frec:2 LogProb:-14.836165445120939
Palabra:leak Frec:2 LogProb:-14.836165445120939
Palabra:leaking Frec:1 LogProb:-15.421127945842095
Palabra:learn Frec:8 LogProb:-13.251202944399783
Palabra:learned Frec:1 LogProb:-15.421127945842095
Palabra:learning Frec:9 LogProb:-13.099199850954733
Palabra:least Frec:34 LogProb:-11.29184492889713
Palabra:leather Frec:1 LogProb:-15.421127945842095
Palabra:leave Frec:13 LogProb:-12.613773023784493
Palabra:leaves Frec:4 LogProb:-14.099199850954733
Palabra:leaving Frec:7 LogProb:-13.421127945842096
Palabra:lebanon Frec:2 LogProb:-14.836165445120939
Palabra:led Frec:10 LogProb:-12.961696327204796
Palabra:leeds Frec:2 LogProb:-14.836165445120939
Palabra:leelanau Frec:1 LogProb:-15.421127945842095
Palabra:leezy Frec:1 LogProb:-15.421127945842095
Palabra:left Frec:12 LogProb:-12.720688227701002
Palabra:leftover Frec:1 LogProb:-15.421127945842095
Palabra:leg Frec:4 LogProb:-14.099199850954733
Palabra:legacy Frec:10 LogProb:-12.961696327204796
Palabra:legal Frec:1 LogProb:-15.421127945842095
Palabra:legaljobs Frec:1 LogProb:-15.421127945842095
Palabra:legendary Frec:2 LogProb:-14.836165445120939
Palabra:legio Frec:2 LogProb:-14.836165445120939
Palabra:legion Frec:2 LogProb:-14.836165445120939
Palabra:legionna Frec:1 LogProb:-15.421127945842095
Palabra:legionnaire Frec:1 LogProb:-15.421127945842095
Palabra:legionnaires Frec:77 LogProb:-10.135725726979848
Palabra:legionnairesdisease Frec:1 LogProb:-15.421127945842095
Palabra:legislation Frec:1 LogProb:-15.421127945842095
Palabra:legit Frec:1 LogProb:-15.421127945842095
Palabra:legitimate Frec:1 LogProb:-15.421127945842095
Palabra:leisure Frec:3 LogProb:-14.421127945842095
Palabra:leitchfield Frec:1 LogProb:-15.421127945842095
Palabra:lembra Frec:1 LogProb:-15.421127945842095
Palabra:lend Frec:1 LogProb:-15.421127945842095
Palabra:leo Frec:1 LogProb:-15.421127945842095
Palabra:leonalewis Frec:1 LogProb:-15.421127945842095
Palabra:leonardville Frec:1 LogProb:-15.421127945842095
Palabra:lep Frec:1 LogProb:-15.421127945842095
Palabra:leq Frec:1 LogProb:-15.421127945842095
Palabra:les Frec:2 LogProb:-14.836165445120939
Palabra:lesbian Frec:2 LogProb:-14.836165445120939
Palabra:lesbians Frec:1 LogProb:-15.421127945842095
Palabra:lesmills Frec:1 LogProb:-15.421127945842095
Palabra:less Frec:9 LogProb:-13.099199850954733
Palabra:lesson Frec:1 LogProb:-15.421127945842095
Palabra:lessonforlife Frec:1 LogProb:-15.421127945842095
Palabra:lessons Frec:4 LogProb:-14.099199850954733
Palabra:let Frec:19 LogProb:-12.099199850954733
Palabra:lethal Frec:2 LogProb:-14.836165445120939
Palabra:lethbridge Frec:1 LogProb:-15.421127945842095
Palabra:lets Frec:2 LogProb:-14.836165445120939
Palabra:letsfootball Frec:1 LogProb:-15.421127945842095
Palabra:letter Frec:2 LogProb:-14.836165445120939
Palabra:letters Frec:1 LogProb:-15.421127945842095
Palabra:letting Frec:2 LogProb:-14.836165445120939
Palabra:level Frec:9 LogProb:-13.099199850954733
Palabra:leveled Frec:5 LogProb:-13.836165445120939
Palabra:levels Frec:4 LogProb:-14.099199850954733
Palabra:levy Frec:1 LogProb:-15.421127945842095
Palabra:lewes Frec:1 LogProb:-15.421127945842095
Palabra:lexi Frec:1 LogProb:-15.421127945842095
Palabra:lez Frec:1 LogProb:-15.421127945842095
Palabra:lf Frec:1 LogProb:-15.421127945842095
Palabra:lfenyv Frec:1 LogProb:-15.421127945842095
Palabra:lfgt Frec:1 LogProb:-15.421127945842095
Palabra:lfw Frec:1 LogProb:-15.421127945842095
Palabra:lfzhxn Frec:2 LogProb:-14.836165445120939
Palabra:lg Frec:5 LogProb:-13.836165445120939
Palabra:lga Frec:1 LogProb:-15.421127945842095
Palabra:lgbt Frec:3 LogProb:-14.421127945842095
Palabra:lgbtq Frec:1 LogProb:-15.421127945842095
Palabra:lgl Frec:6 LogProb:-13.61377302378449
Palabra:lgmn Frec:1 LogProb:-15.421127945842095
Palabra:lgsdnf Frec:1 LogProb:-15.421127945842095
Palabra:lh Frec:3 LogProb:-14.421127945842095
Palabra:lhb Frec:2 LogProb:-14.836165445120939
Palabra:lhfmehzh Frec:1 LogProb:-15.421127945842095
Palabra:li Frec:1 LogProb:-15.421127945842095
Palabra:liability Frec:2 LogProb:-14.836165445120939
Palabra:libby Frec:1 LogProb:-15.421127945842095
Palabra:liberal Frec:1 LogProb:-15.421127945842095
Palabra:liberals Frec:1 LogProb:-15.421127945842095
Palabra:liberties Frec:1 LogProb:-15.421127945842095
Palabra:liberty Frec:1 LogProb:-15.421127945842095
Palabra:libertyville Frec:1 LogProb:-15.421127945842095
Palabra:library Frec:4 LogProb:-14.099199850954733
Palabra:libs Frec:1 LogProb:-15.421127945842095
Palabra:libya Frec:24 LogProb:-11.777271756067371
Palabra:libyan Frec:1 LogProb:-15.421127945842095
Palabra:license Frec:1 LogProb:-15.421127945842095
Palabra:lich Frec:1 LogProb:-15.421127945842095
Palabra:lid Frec:2 LogProb:-14.836165445120939
Palabra:lie Frec:2 LogProb:-14.836165445120939
Palabra:lies Frec:4 LogProb:-14.099199850954733
Palabra:life Frec:35 LogProb:-11.251202944399783
Palabra:lifted Frec:9 LogProb:-13.099199850954733
Palabra:lifting Frec:1 LogProb:-15.421127945842095
Palabra:lifts Frec:2 LogProb:-14.836165445120939
Palabra:light Frec:16 LogProb:-12.333665104591756
Palabra:lightening Frec:4 LogProb:-14.099199850954733
Palabra:lighting Frec:3 LogProb:-14.421127945842095
Palabra:lightning Frec:38 LogProb:-11.135725726979848
Palabra:lights Frec:2 LogProb:-14.836165445120939
Palabra:lik Frec:1 LogProb:-15.421127945842095
Palabra:like Frec:135 LogProb:-9.333665104591756
Palabra:liked Frec:9 LogProb:-13.099199850954733
Palabra:likely Frec:7 LogProb:-13.421127945842096
Palabra:limestone Frec:1 LogProb:-15.421127945842095
Palabra:limit Frec:3 LogProb:-14.421127945842095
Palabra:lincoln Frec:1 LogProb:-15.421127945842095
Palabra:linden Frec:1 LogProb:-15.421127945842095
Palabra:lindenow Frec:1 LogProb:-15.421127945842095
Palabra:line Frec:34 LogProb:-11.29184492889713
Palabra:liners Frec:1 LogProb:-15.421127945842095
Palabra:lines Frec:3 LogProb:-14.421127945842095
Palabra:link Frec:9 LogProb:-13.099199850954733
Palabra:linked Frec:13 LogProb:-12.613773023784493
Palabra:links Frec:2 LogProb:-14.836165445120939
Palabra:linkury Frec:2 LogProb:-14.836165445120939
Palabra:lion Frec:4 LogProb:-14.099199850954733
Palabra:lions Frec:1 LogProb:-15.421127945842095
Palabra:lisowski Frec:1 LogProb:-15.421127945842095
Palabra:list Frec:2 LogProb:-14.836165445120939
Palabra:listed Frec:1 LogProb:-15.421127945842095
Palabra:listen Frec:6 LogProb:-13.61377302378449
Palabra:listeria Frec:1 LogProb:-15.421127945842095
Palabra:lit Frec:2 LogProb:-14.836165445120939
Palabra:literally Frec:9 LogProb:-13.099199850954733
Palabra:lithgow Frec:1 LogProb:-15.421127945842095
Palabra:lithium Frec:1 LogProb:-15.421127945842095
Palabra:litigation Frec:1 LogProb:-15.421127945842095
Palabra:little Frec:25 LogProb:-11.720688227701002
Palabra:live Frec:43 LogProb:-10.961696327204798
Palabra:lived Frec:2 LogProb:-14.836165445120939
Palabra:liveleak Frec:1 LogProb:-15.421127945842095
Palabra:liveleakfun Frec:2 LogProb:-14.836165445120939
Palabra:livelihood Frec:1 LogProb:-15.421127945842095
Palabra:livelihoods Frec:1 LogProb:-15.421127945842095
Palabra:livemint Frec:1 LogProb:-15.421127945842095
Palabra:liveonk Frec:3 LogProb:-14.421127945842095
Palabra:liveonkbak Frec:1 LogProb:-15.421127945842095
Palabra:liverpool Frec:2 LogProb:-14.836165445120939
Palabra:lives Frec:42 LogProb:-10.994863191139997
Palabra:living Frec:16 LogProb:-12.333665104591756
Palabra:livingontheedge Frec:1 LogProb:-15.421127945842095
Palabra:liye Frec:1 LogProb:-15.421127945842095
Palabra:lizards Frec:1 LogProb:-15.421127945842095
Palabra:lizzie Frec:2 LogProb:-14.836165445120939
Palabra:lj Frec:1 LogProb:-15.421127945842095
Palabra:lk Frec:3 LogProb:-14.421127945842095
Palabra:ll Frec:25 LogProb:-11.720688227701002
Palabra:llf Frec:2 LogProb:-14.836165445120939
Palabra:lloyd Frec:1 LogProb:-15.421127945842095
Palabra:lm Frec:2 LogProb:-14.836165445120939
Palabra:lmaf Frec:1 LogProb:-15.421127945842095
Palabra:lmao Frec:1 LogProb:-15.421127945842095
Palabra:lmccclv Frec:1 LogProb:-15.421127945842095
Palabra:lmfao Frec:1 LogProb:-15.421127945842095
Palabra:lmfaoooo Frec:1 LogProb:-15.421127945842095
Palabra:lmvipw Frec:1 LogProb:-15.421127945842095
Palabra:lmydka Frec:1 LogProb:-15.421127945842095
Palabra:ln Frec:2 LogProb:-14.836165445120939
Palabra:lna Frec:1 LogProb:-15.421127945842095
Palabra:lncvu Frec:1 LogProb:-15.421127945842095
Palabra:lndjkyo Frec:1 LogProb:-15.421127945842095
Palabra:lndvk Frec:1 LogProb:-15.421127945842095
Palabra:lnf Frec:1 LogProb:-15.421127945842095
Palabra:lnko Frec:1 LogProb:-15.421127945842095
Palabra:lnu Frec:1 LogProb:-15.421127945842095
Palabra:lnva Frec:2 LogProb:-14.836165445120939
Palabra:lo Frec:1 LogProb:-15.421127945842095
Palabra:loading Frec:1 LogProb:-15.421127945842095
Palabra:lobby Frec:1 LogProb:-15.421127945842095
Palabra:lobster Frec:1 LogProb:-15.421127945842095
Palabra:local Frec:16 LogProb:-12.333665104591756
Palabra:location Frec:3 LogProb:-14.421127945842095
Palabra:lock Frec:2 LogProb:-14.836165445120939
Palabra:lockdown Frec:2 LogProb:-14.836165445120939
Palabra:locke Frec:1 LogProb:-15.421127945842095
Palabra:locks Frec:1 LogProb:-15.421127945842095
Palabra:locusts Frec:1 LogProb:-15.421127945842095
Palabra:log Frec:2 LogProb:-14.836165445120939
Palabra:logan Frec:2 LogProb:-14.836165445120939
Palabra:logic Frec:1 LogProb:-15.421127945842095
Palabra:logically Frec:1 LogProb:-15.421127945842095
Palabra:logistics Frec:1 LogProb:-15.421127945842095
Palabra:logo Frec:1 LogProb:-15.421127945842095
Palabra:loki Frec:1 LogProb:-15.421127945842095
Palabra:lol Frec:12 LogProb:-12.720688227701002
Palabra:lolla Frec:1 LogProb:-15.421127945842095
Palabra:lollapalooza Frec:2 LogProb:-14.836165445120939
Palabra:lollx Frec:1 LogProb:-15.421127945842095
Palabra:lomasvisto Frec:1 LogProb:-15.421127945842095
Palabra:london Frec:11 LogProb:-12.836165445120939
Palabra:lone Frec:3 LogProb:-14.421127945842095
Palabra:long Frec:8 LogProb:-13.251202944399783
Palabra:longer Frec:24 LogProb:-11.777271756067371
Palabra:longest Frec:4 LogProb:-14.099199850954733
Palabra:longevity Frec:1 LogProb:-15.421127945842095
Palabra:longs Frec:2 LogProb:-14.836165445120939
Palabra:loo Frec:2 LogProb:-14.836165445120939
Palabra:look Frec:38 LogProb:-11.135725726979848
Palabra:looked Frec:4 LogProb:-14.099199850954733
Palabra:lookg Frec:1 LogProb:-15.421127945842095
Palabra:looking Frec:6 LogProb:-13.61377302378449
Palabra:looks Frec:29 LogProb:-11.514237350233577
Palabra:looney Frec:1 LogProb:-15.421127945842095
Palabra:loop Frec:6 LogProb:-13.61377302378449
Palabra:looping Frec:4 LogProb:-14.099199850954733
Palabra:loose Frec:5 LogProb:-13.836165445120939
Palabra:looses Frec:2 LogProb:-14.836165445120939
Palabra:loot Frec:1 LogProb:-15.421127945842095
Palabra:looters Frec:2 LogProb:-14.836165445120939
Palabra:looting Frec:4 LogProb:-14.099199850954733
Palabra:lord Frec:2 LogProb:-14.836165445120939
Palabra:loretta Frec:1 LogProb:-15.421127945842095
Palabra:lorr Frec:1 LogProb:-15.421127945842095
Palabra:lorries Frec:5 LogProb:-13.836165445120939
Palabra:lorry Frec:1 LogProb:-15.421127945842095
Palabra:los Frec:2 LogProb:-14.836165445120939
